,Company,Security,GICS Sector,GICS Sub-Industry,Founded,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,Date
14570,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,74.35,81.12,71.54,74.72,57162400,0,0,2020,7,1,2020/07/01
14571,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,74.07,91.65,73.17,89.96,59977100,0,0,2020,8,1,2020/08/01
14572,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,89.12,94.66,81.12,84.94,65889600,0,0,2020,9,1,2020/09/01
14573,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,85.54,95.25,83.25,87.42,46691200,0,0,2020,10,1,2020/10/01
14574,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,87.61,116.21,86.14,103.17,63436100,0,0,2020,11,1,2020/11/01
14575,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,104.79,111.11,100.88,110.77,46964600,0,0,2020,12,1,2020/12/01
14576,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,110.48,115.16,98.13,100.94,57186400,0,0,2021,1,1,2021/01/01
14577,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,101.93,127.59,101.39,123.13,56829600,0,0,2021,2,1,2021/02/01
14578,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,125.16,128.35,115.63,120.38,56637500,0,0,2021,3,1,2021/03/01
14579,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,121.36,132.1,119.85,128.13,37059600,0,0,2021,4,1,2021/04/01
14580,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,129.06,129.59,117.02,124.71,38222100,0,0,2021,5,1,2021/05/01
14581,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,127.03,129.39,118.13,120.08,42233900,0,0,2021,6,1,2021/06/01
14582,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,120.09,136.28,114.19,130.87,48331000,0,0,2021,7,1,2021/07/01
14583,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,131.88,132.3,117.01,124.31,44493600,0,0,2021,8,1,2021/08/01
14584,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,125.05,139.59,120.31,131.52,40505000,0,0,2021,9,1,2021/09/01
14585,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,134.17,148.38,133.53,143.31,44598800,0,0,2021,10,1,2021/10/01
14586,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,143.66,153.71,131.53,134.47,45211900,0,0,2021,11,1,2021/11/01
14587,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,136.95,156.27,129.3,155.3,41034500,0,0,2021,12,1,2021/12/01
14588,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,155.26,158.5,133.93,144.47,53564100,0,0,2022,1,1,2022/01/01
14589,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,145.28,160.25,137.42,148.2,59505900,0,0,2022,2,1,2022/02/01
14590,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,146.72,155.38,128.2,151.07,56876800,0,0,2022,3,1,2022/03/01
14591,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,152.43,167.24,141.52,154.6,39919000,0,0,2022,4,1,2022/04/01
14592,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,157.33,158.08,125.72,140.23,61651800,0.15,0,2022,5,1,2022/05/01
14593,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,140.64,145.22,108.35,111.07,48575500,0,0,2022,6,1,2022/06/01
14594,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,110.72,129.84,108.05,127.65,45591600,0,0,2022,7,1,2022/07/01
14595,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,126.68,138.78,125.64,126.94,32003600,0.15,0,2022,8,1,2022/08/01
14596,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,125.74,137.67,116.14,120.36,44618800,0,0,2022,9,1,2022/09/01
14597,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,123.05,137.7,116.34,134.96,40959900,0,0,2022,10,1,2022/10/01
14598,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,136.35,142.35,126,142.31,39174800,0.15,0,2022,11,1,2022/11/01
14599,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,142.97,143.62,123.61,126.23,33593500,0,0,2022,12,1,2022/12/01
14600,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,127.64,145.57,124.37,144.94,31162700,0,0,2023,1,1,2023/01/01
14601,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,144.38,152.73,142.83,144.36,31002000,0.15,0,2023,2,1,2023/02/01
14602,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,144.27,150.24,129.86,140.87,41761900,0,0,2023,3,1,2023/03/01
14603,HOLX,Hologic,Health Care,Health Care Equipment,1985,42.75,45.09,42.47,42.7,57251300,0,0,2018,1,1,2018/01/01
14604,HOLX,Hologic,Health Care,Health Care Equipment,1985,42.5,43.06,35.33,38.83,55757400,0,0,2018,2,1,2018/02/01
14605,HOLX,Hologic,Health Care,Health Care Equipment,1985,38.82,39.84,36.71,37.36,48214500,0,0,2018,3,1,2018/03/01
14606,HOLX,Hologic,Health Care,Health Care Equipment,1985,37.24,39.51,36.14,38.79,47797400,0,0,2018,4,1,2018/04/01
14607,HOLX,Hologic,Health Care,Health Care Equipment,1985,38.71,40.07,35.1,37.89,53662100,0,0,2018,5,1,2018/05/01
14608,HOLX,Hologic,Health Care,Health Care Equipment,1985,38.15,40.87,37.8,39.75,48625500,0,0,2018,6,1,2018/06/01
14609,HOLX,Hologic,Health Care,Health Care Equipment,1985,39.48,43.4,38.83,42.91,35180600,0,0,2018,7,1,2018/07/01
14610,HOLX,Hologic,Health Care,Health Care Equipment,1985,43.46,43.63,37.84,39.76,57532000,0,0,2018,8,1,2018/08/01
14611,HOLX,Hologic,Health Care,Health Care Equipment,1985,39.71,41.67,38.27,40.98,36872500,0,0,2018,9,1,2018/09/01
14612,HOLX,Hologic,Health Care,Health Care Equipment,1985,41.23,41.78,37.47,38.99,44403500,0,0,2018,10,1,2018/10/01
14613,HOLX,Hologic,Health Care,Health Care Equipment,1985,39.04,45,38.97,44.41,49591300,0,0,2018,11,1,2018/11/01
14614,HOLX,Hologic,Health Care,Health Care Equipment,1985,44.6,45.17,37.48,41.1,53637400,0,0,2018,12,1,2018/12/01
14615,HOLX,Hologic,Health Care,Health Care Equipment,1985,38.67,45.45,37.68,44.4,51420500,0,0,2019,1,1,2019/01/01
14616,HOLX,Hologic,Health Care,Health Care Equipment,1985,44.45,47.82,42.92,47.15,38112100,0,0,2019,2,1,2019/02/01
14617,HOLX,Hologic,Health Care,Health Care Equipment,1985,47.38,48.44,45.98,48.4,31562900,0,0,2019,3,1,2019/03/01
14618,HOLX,Hologic,Health Care,Health Care Equipment,1985,48.54,48.82,42.61,46.38,32302000,0,0,2019,4,1,2019/04/01
14619,HOLX,Hologic,Health Care,Health Care Equipment,1985,46.31,47.05,43,44.01,31652900,0,0,2019,5,1,2019/05/01
14620,HOLX,Hologic,Health Care,Health Care Equipment,1985,44.07,49.78,43.89,48.02,31870900,0,0,2019,6,1,2019/06/01
14621,HOLX,Hologic,Health Care,Health Care Equipment,1985,48.37,52.19,46.9,51.25,41760200,0,0,2019,7,1,2019/07/01
14622,HOLX,Hologic,Health Care,Health Care Equipment,1985,51.32,51.33,47.54,49.37,34158400,0,0,2019,8,1,2019/08/01
14623,HOLX,Hologic,Health Care,Health Care Equipment,1985,49.14,51.44,47.79,50.49,36287200,0,0,2019,9,1,2019/09/01
14624,HOLX,Hologic,Health Care,Health Care Equipment,1985,50.78,50.97,47.38,48.31,39312500,0,0,2019,10,1,2019/10/01
14625,HOLX,Hologic,Health Care,Health Care Equipment,1985,48.5,51.86,45.17,51.32,64694700,0,0,2019,11,1,2019/11/01
14626,HOLX,Hologic,Health Care,Health Care Equipment,1985,51.14,53.74,50.94,52.21,37645600,0,0,2019,12,1,2019/12/01
14627,HOLX,Hologic,Health Care,Health Care Equipment,1985,52.1,55.16,51.13,53.52,48451200,0,0,2020,1,1,2020/01/01
14628,HOLX,Hologic,Health Care,Health Care Equipment,1985,53.59,55.25,45.81,47.12,34383200,0,0,2020,2,1,2020/02/01
14629,HOLX,Hologic,Health Care,Health Care Equipment,1985,47.36,49.82,26.49,35.1,85357500,0,0,2020,3,1,2020/03/01
14630,HOLX,Hologic,Health Care,Health Care Equipment,1985,33.74,53.45,32,50.1,70416800,0,0,2020,4,1,2020/04/01
14631,HOLX,Hologic,Health Care,Health Care Equipment,1985,49.05,54.58,48.39,53,50000800,0,0,2020,5,1,2020/05/01
14632,HOLX,Hologic,Health Care,Health Care Equipment,1985,52.56,57.32,49.19,57,61445000,0,0,2020,6,1,2020/06/01
14633,HOLX,Hologic,Health Care,Health Care Equipment,1985,57.47,70.35,55.8,69.78,47236900,0,0,2020,7,1,2020/07/01
14634,HOLX,Hologic,Health Care,Health Care Equipment,1985,70.6,73.63,57.94,59.72,51324700,0,0,2020,8,1,2020/08/01
14635,HOLX,Hologic,Health Care,Health Care Equipment,1985,59.84,67.45,56.81,66.47,47467000,0,0,2020,9,1,2020/09/01
14636,HOLX,Hologic,Health Care,Health Care Equipment,1985,67,71.46,65.31,68.82,35871500,0,0,2020,10,1,2020/10/01
14637,HOLX,Hologic,Health Care,Health Care Equipment,1985,69.85,77.49,64.01,69.13,45707900,0,0,2020,11,1,2020/11/01
14638,HOLX,Hologic,Health Care,Health Care Equipment,1985,69.36,76.85,68.66,72.83,37042400,0,0,2020,12,1,2020/12/01
14639,HOLX,Hologic,Health Care,Health Care Equipment,1985,73.22,81.99,71.08,79.73,37296700,0,0,2021,1,1,2021/01/01
14640,HOLX,Hologic,Health Care,Health Care Equipment,1985,80.9,85,71.4,72.09,44413500,0,0,2021,2,1,2021/02/01
14641,HOLX,Hologic,Health Care,Health Care Equipment,1985,72.23,75.85,67.73,74.38,41314800,0,0,2021,3,1,2021/03/01
14642,HOLX,Hologic,Health Care,Health Care Equipment,1985,75.31,77.17,64.64,65.55,49464000,0,0,2021,4,1,2021/04/01
14643,HOLX,Hologic,Health Care,Health Care Equipment,1985,65.82,66.87,61.6,63.06,55606100,0,0,2021,5,1,2021/05/01
14644,HOLX,Hologic,Health Care,Health Care Equipment,1985,62.36,69.64,60.1,66.72,56042200,0,0,2021,6,1,2021/06/01
14645,HOLX,Hologic,Health Care,Health Care Equipment,1985,67.61,76.43,66.7,75.04,46587600,0,0,2021,7,1,2021/07/01
14646,HOLX,Hologic,Health Care,Health Care Equipment,1985,75.18,80.5,74.84,79.15,30577500,0,0,2021,8,1,2021/08/01
14647,HOLX,Hologic,Health Care,Health Care Equipment,1985,78.9,81.04,72.26,73.81,30009800,0,0,2021,9,1,2021/09/01
14648,HOLX,Hologic,Health Care,Health Care Equipment,1985,73.73,74.11,69.1,73.31,27342300,0,0,2021,10,1,2021/10/01
14649,HOLX,Hologic,Health Care,Health Care Equipment,1985,72.84,77.89,68.03,74.73,36661000,0,0,2021,11,1,2021/11/01
14650,HOLX,Hologic,Health Care,Health Care Equipment,1985,74.63,78.96,72.23,76.56,31187700,0,0,2021,12,1,2021/12/01
14651,HOLX,Hologic,Health Care,Health Care Equipment,1985,76.51,76.51,67.49,70.24,36911900,0,0,2022,1,1,2022/01/01
14652,HOLX,Hologic,Health Care,Health Care Equipment,1985,70.47,75.59,68.71,71.17,32751200,0,0,2022,2,1,2022/02/01
14653,HOLX,Hologic,Health Care,Health Care Equipment,1985,71.12,78.14,69.29,76.82,33866800,0,0,2022,3,1,2022/03/01
14654,HOLX,Hologic,Health Care,Health Care Equipment,1985,76.91,80.49,67.61,71.99,42923400,0,0,2022,4,1,2022/04/01
14655,HOLX,Hologic,Health Care,Health Care Equipment,1985,72.03,79.68,71.69,75.27,50118700,0,0,2022,5,1,2022/05/01
14656,HOLX,Hologic,Health Care,Health Care Equipment,1985,75.57,76.72,66.58,69.3,36111100,0,0,2022,6,1,2022/06/01
14657,HOLX,Hologic,Health Care,Health Care Equipment,1985,69.56,72.88,67.58,71.38,32648800,0,0,2022,7,1,2022/07/01
14658,HOLX,Hologic,Health Care,Health Care Equipment,1985,71.1,73.8,66.44,67.56,31773700,0,0,2022,8,1,2022/08/01
14659,HOLX,Hologic,Health Care,Health Care Equipment,1985,67.49,70.47,61.57,64.52,33912700,0,0,2022,9,1,2022/09/01
14660,HOLX,Hologic,Health Care,Health Care Equipment,1985,65.19,68.03,59.78,67.8,36300800,0,0,2022,10,1,2022/10/01
14661,HOLX,Hologic,Health Care,Health Care Equipment,1985,72.59,76.77,70.4,76.16,34729600,0,0,2022,11,1,2022/11/01
14662,HOLX,Hologic,Health Care,Health Care Equipment,1985,76.72,77.5,72.68,74.81,29330100,0,0,2022,12,1,2022/12/01
14663,HOLX,Hologic,Health Care,Health Care Equipment,1985,75.08,82.96,74.54,81.37,39332600,0,0,2023,1,1,2023/01/01
14664,HOLX,Hologic,Health Care,Health Care Equipment,1985,81.53,86.65,79.61,79.64,29635100,0,0,2023,2,1,2023/02/01
14665,HOLX,Hologic,Health Care,Health Care Equipment,1985,79.27,80.94,76.45,80.7,30431700,0,0,2023,3,1,2023/03/01
14666,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,167.81,183.16,165.7,177.24,92074000,0,0,2018,1,1,2018/01/01
14667,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,175.87,178.44,154.76,160.81,127014100,0,0,2018,2,1,2018/02/01
14668,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,161.23,162.69,151.36,157.25,109321100,1.03,0,2018,3,1,2018/03/01
14669,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,157.18,166.63,151.21,163.97,101369800,0,0,2018,4,1,2018/04/01
14670,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,163.91,170.05,160.78,165.52,103145700,1.03,0,2018,5,1,2018/05/01
14671,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,167.04,179.88,166.42,174.08,93713000,0,0,2018,6,1,2018/06/01
14672,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,172.94,182.24,171.42,176.24,67987900,0,0,2018,7,1,2018/07/01
14673,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,175.65,181.62,170.5,179.14,88542700,1.03,0,2018,8,1,2018/08/01
14674,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,179.98,193.2,179.81,185.78,83962700,0,0,2018,9,1,2018/09/01
14675,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,187.01,188.15,153.28,157.73,133142600,0,0,2018,10,1,2018/10/01
14676,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,158.59,169.22,149.77,161.72,132549500,1.03,0,2018,11,1,2018/11/01
14677,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,165.36,165.55,142.63,155.01,117667300,0,0,2018,12,1,2018/12/01
14678,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,153.11,166.61,151.76,165.58,98771800,0,0,2019,1,1,2019/01/01
14679,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,166.03,174.5,164.6,167.03,90471400,0,0,2019,2,1,2019/02/01
14680,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,167.65,173.39,161.96,173.12,95115500,1.36,0,2019,3,1,2019/03/01
14681,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,175.41,189.33,175.28,185.14,71203800,0,0,2019,4,1,2019/04/01
14682,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,184.69,184.98,169.3,172.56,94651500,0,0,2019,5,1,2019/05/01
14683,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,172.26,192.68,171.56,189.03,90786400,1.36,0,2019,6,1,2019/06/01
14684,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,191.94,200.72,190.53,195.59,64167400,0,0,2019,7,1,2019/07/01
14685,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,196,209.85,182.19,208.6,99184500,0,0,2019,8,1,2019/08/01
14686,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,207.27,215.54,201.98,212.36,75292900,1.36,0,2019,9,1,2019/09/01
14687,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,214.57,220.08,204.54,216.02,62599000,0,0,2019,10,1,2019/10/01
14688,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,217.39,220.37,199.72,203.06,102466800,0,0,2019,11,1,2019/11/01
14689,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,203.42,204.43,193.95,201.1,111759300,1.36,0,2019,12,1,2019/12/01
14690,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,203.04,219.21,200.55,211.39,97265400,0,0,2020,1,1,2020/01/01
14691,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,213.43,229.24,196.78,201.89,86009000,0,0,2020,2,1,2020/02/01
14692,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,203.87,223.65,130.33,173.04,221563200,1.5,0,2020,3,1,2020/03/01
14693,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,164.12,209.19,162.34,205.09,120713600,0,0,2020,4,1,2020/04/01
14694,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,202.24,235.32,200.78,231.82,115230300,0,0,2020,5,1,2020/05/01
14695,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,232.69,241.91,218.6,233.72,103047000,1.5,0,2020,6,1,2020/06/01
14696,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,234.31,252.53,231.09,249.17,66948200,0,0,2020,7,1,2020/07/01
14697,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,250.34,274.94,247.62,267.52,74350500,0,0,2020,8,1,2020/08/01
14698,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,266.57,270.34,246.66,260.64,80493700,1.5,0,2020,9,1,2020/09/01
14699,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,263.65,276.11,247.22,251.64,59503400,0,0,2020,10,1,2020/10/01
14700,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,254.88,272.67,253.34,261.73,82679200,0,0,2020,11,1,2020/11/01
14701,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,262.98,263.18,244.11,250.61,92268500,1.5,0,2020,12,1,2020/12/01
14702,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,252.34,271.09,247.65,256.91,76246100,0,0,2021,1,1,2021/01/01
14703,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,257.3,270.06,240.98,245.07,88427300,0,0,2021,2,1,2021/02/01
14704,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,245.51,292.2,233.92,289.57,124195800,1.65,0,2021,3,1,2021/03/01
14705,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,292.94,313.89,290.09,308.97,81662500,0,0,2021,4,1,2021/04/01
14706,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,311.46,329.99,295.03,304.42,83404300,0,0,2021,5,1,2021/05/01
14707,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,306.09,306.67,284.84,304.4,89201700,1.65,0,2021,6,1,2021/06/01
14708,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,306.98,319.97,302.08,314.92,60847700,0,0,2021,7,1,2021/07/01
14709,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,316.66,324.87,303.81,313,67430900,0,0,2021,8,1,2021/08/01
14710,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,312.4,329.85,307.33,314.99,67432900,1.65,0,2021,9,1,2021/09/01
14711,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,316.49,361.82,312.64,358.53,59686400,0,0,2021,10,1,2021/10/01
14712,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,359.74,401.75,351.74,386.37,76047100,0,0,2021,11,1,2021/11/01
14713,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,387.79,405.66,367.36,400.26,84890300,1.65,0,2021,12,1,2021/12/01
14714,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,403.43,404.66,332.77,355.4,101082900,0,0,2022,1,1,2022/01/01
14715,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,357.81,362.85,289.85,305.86,103092300,0,0,2022,2,1,2022/02/01
14716,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,304.66,329.99,289.46,289.88,115574300,1.9,0,2022,3,1,2022/03/01
14717,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,292.77,310.21,286.04,292.68,86697000,0,0,2022,4,1,2022/04/01
14718,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,294.23,307.63,272.4,294.97,105314200,0,0,2022,5,1,2022/05/01
14719,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,293.98,300.53,257.71,267.22,95071800,1.9,0,2022,6,1,2022/06/01
14720,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,270.34,304.59,269.18,295.05,54082200,0,0,2022,7,1,2022/07/01
14721,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,294.76,326.47,282.64,282.78,76506500,1.9,0,2022,8,1,2022/08/01
14722,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,284.6,298.84,262.11,272.31,84362400,0,0,2022,9,1,2022/09/01
14723,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,277.3,295.34,264.34,292.23,65951000,0,0,2022,10,1,2022/10/01
